alpha_pos,alpha_neg,risk_good_reward,risk_bad_reward
0.35,0.35,13.3461538461538,7.5
0.45,0.35,-6.23076923076923,4.84615384615385
0.55,0.35,19.4615384615385,14.6923076923077
0.65,0.35,-12.7307692307692,11.3846153846154
0.75,0.35,-3.19230769230769,2.57692307692308
0.85,0.35,-10.8076923076923,4.76923076923077
0.95,0.35,-13.5384615384615,2.65384615384615
0.05,0.45,-8.19230769230769,5.96153846153846
0.15,0.45,-3.11538461538461,4.23076923076923
0.25,0.45,5.07692307692308,-0.192307692307692
0.35,0.45,-12.4230769230769,15.2307692307692
0.45,0.45,-7,8.15384615384615
0.55,0.45,-1.84615384615384,0.730769230769231
0.65,0.45,-8.15384615384615,0.884615384615386
0.75,0.45,-5.76923076923077,10.0384615384615
0.85,0.45,-7.57692307692307,3.76923076923077
0.95,0.45,-1.73076923076923,3.76923076923077
0.05,0.55,-3.26923076923077,9.80769230769231
0.15,0.55,-5.73076923076923,2.69230769230769
0.25,0.55,-4.69230769230769,7.69230769230769
0.35,0.55,-11.2307692307692,3.53846153846154
0.45,0.55,-10.2692307692308,11.4230769230769
0.55,0.55,-7.42307692307692,12.3076923076923
0.65,0.55,6.38461538461539,2.53846153846154
0.75,0.55,-5.61538461538461,9.11538461538461
0.85,0.55,-11.4615384615385,2.92307692307692
0.95,0.55,-7.42307692307692,9.07692307692308
0.05,0.65,-2.65384615384615,8.65384615384615
0.15,0.65,-9.69230769230769,10.3461538461538
0.25,0.65,-7.03846153846154,3.53846153846154
0.35,0.65,-10.4230769230769,2.23076923076923
0.45,0.65,-8.53846153846154,9.23076923076923
0.55,0.65,-6.38461538461538,8.30769230769231
0.65,0.65,-6.53846153846154,6.15384615384615
0.75,0.65,10.9615384615385,11.6538461538462
0.85,0.65,-9.30769230769231,11.8461538461538
0.95,0.65,-1.23076923076923,0.461538461538463
0.05,0.75,-10.3076923076923,8.19230769230769
0.15,0.75,-8.84615384615384,11.9230769230769
0.25,0.75,-5.57692307692307,10.4230769230769
0.35,0.75,-5.8076923076923,2.65384615384616
0.45,0.75,-11.6538461538462,9.30769230769231
0.55,0.75,-4.5,12.4615384615385
0.65,0.75,-5.69230769230769,8.34615384615384
0.75,0.75,-11.6153846153846,0.769230769230768
0.85,0.75,-14.8076923076923,7.26923076923077
0.95,0.75,-5,11.3076923076923
0.05,0.85,-3.92307692307692,4.03846153846154
0.15,0.85,-8,11.4230769230769
0.25,0.85,-4.88461538461538,10.6923076923077
0.35,0.85,-5.73076923076923,-0.0384615384615401
0.45,0.85,-12.9615384615385,5.57692307692308
0.55,0.85,-9.07692307692307,9.03846153846154
0.65,0.85,-5.88461538461538,14.3076923076923
0.75,0.85,-15.4230769230769,3.11538461538462
0.85,0.85,-11.6153846153846,5.80769230769231
0.95,0.85,-7.69230769230769,10.8076923076923
0.05,0.95,-10,11.8846153846154
0.15,0.95,3.92307692307692,6.07692307692307
0.25,0.95,-13.3461538461538,8.30769230769231
0.35,0.95,-13.1538461538462,15.5384615384615
0.45,0.95,-12.3076923076923,7.96153846153846
0.55,0.95,-6.19230769230769,12.3461538461538
0.65,0.95,-12.3076923076923,5.69230769230769
0.75,0.95,1.76923076923077,15.4230769230769
0.85,0.95,-4.23076923076923,12.6153846153846
0.95,0.95,-10.9615384615385,7.03846153846154
0.05,0.05,-9.03846153846154,6.19230769230769
0.15,0.05,1.66533453693773e-15,6.11538461538461
0.25,0.05,3.26923076923077,-4.5
0.35,0.05,13.1923076923077,-10.9230769230769
0.45,0.05,12.6923076923077,-9.38461538461539
0.55,0.05,14.8461538461539,8.96153846153846
0.65,0.05,16.6923076923077,-17.5384615384615
0.75,0.05,-15.4615384615385,-1.96153846153846
0.85,0.05,3.53846153846154,-3.5
0.95,0.05,2,5.23076923076923
0.05,0.15,-12.3076923076923,9.30769230769231
0.15,0.15,-4.23076923076923,7.26923076923077
0.25,0.15,21.8846153846154,5.73076923076923
0.35,0.15,-2.38461538461538,7.92307692307692
0.45,0.15,5.61538461538462,4.88461538461539
0.55,0.15,30.9615384615385,4.23076923076923
0.65,0.15,19.9615384615385,-4.23076923076923
0.75,0.15,11.4230769230769,6.76923076923077
0.85,0.15,-14.9615384615385,10.7307692307692
0.95,0.15,-5.65384615384615,4.11538461538461
0.05,0.25,-8.96153846153846,8.07692307692308
0.15,0.25,-8.23076923076923,11.0769230769231
0.25,0.25,18.4230769230769,7.26923076923077
0.35,0.25,-5.76923076923077,2.92307692307692
0.45,0.25,-9.5,4.5
0.55,0.25,11.5384615384615,4.96153846153846
0.65,0.25,4.5,8.5
0.75,0.25,8.1923076923077,6.76923076923077
0.85,0.25,-10.2307692307692,-0.230769230769231
0.95,0.25,-4.53846153846153,1.07692307692308
0.05,0.35,1.15384615384616,5.76923076923077
0.15,0.35,4,7.57692307692308
0.25,0.35,-2.8076923076923,2.19230769230769
0.35,0.35,-3.46153846153846,7.19230769230769
0.45,0.35,15.1153846153846,15.6923076923077
0.55,0.35,-9.19230769230769,8.15384615384616
0.65,0.35,-11.6538461538462,7.11538461538462
0.75,0.35,-2.96153846153846,2
0.85,0.35,-5.57692307692308,6.5
0.95,0.35,-7.76923076923077,2.88461538461539
0.05,0.45,-1.46153846153846,13.5384615384615
0.15,0.45,-13.1923076923077,11.7692307692308
0.25,0.45,0.0384615384615405,14.6923076923077
0.35,0.45,-5.61538461538461,9.42307692307693
0.45,0.45,1.15384615384616,11.2692307692308
0.55,0.45,-2.19230769230769,2.23076923076923
0.65,0.45,-14.7692307692308,9
0.75,0.45,-8.03846153846154,8.5
0.85,0.45,5.26923076923077,2.30769230769231
0.95,0.45,-3,7.03846153846154
0.05,0.55,-6.07692307692308,6.34615384615385
0.15,0.55,-8.88461538461539,4.61538461538461
0.25,0.55,-7.15384615384615,13.6153846153846
0.35,0.55,-14.3076923076923,13.3076923076923
0.45,0.55,4.88461538461539,15.4615384615385
0.55,0.55,21.0769230769231,3.84615384615385
0.65,0.55,9.07692307692308,11.1153846153846
0.75,0.55,-10.8076923076923,8.69230769230769
0.85,0.55,-15.1538461538462,5.11538461538461
0.95,0.55,-3.92307692307692,5.03846153846154
0.05,0.65,-9.34615384615384,5.73076923076923
0.15,0.65,-11.7307692307692,7.38461538461539
0.25,0.65,-12.4615384615385,9.34615384615385
0.35,0.65,-3.23076923076923,8.61538461538462
0.45,0.65,0.692307692307695,8.5
0.55,0.65,-9.80769230769231,8.34615384615385
0.65,0.65,-7.57692307692308,4.34615384615384
0.75,0.65,-14.8461538461538,13.5
0.85,0.65,1.30769230769231,11.6538461538462
0.95,0.65,-2.38461538461538,16.3076923076923
0.05,0.75,-5.69230769230769,4.76923076923077
0.15,0.75,-14.5384615384615,10.1538461538462
0.25,0.75,-5.92307692307692,9.84615384615385
0.35,0.75,-3.88461538461538,12.1538461538462
0.45,0.75,-3.38461538461538,2.15384615384615
0.55,0.75,6.03846153846154,9.42307692307692
0.65,0.75,-15.3076923076923,11.9615384615385
0.75,0.75,-8.03846153846154,10.2307692307692
0.85,0.75,-2.53846153846154,5.92307692307693
0.95,0.75,-14.1923076923077,6.19230769230769
0.05,0.85,-10.6538461538462,11.1923076923077
0.15,0.85,-10.5,12.3846153846154
0.25,0.85,-17.0384615384615,7.07692307692308
0.35,0.85,-9.23076923076923,4.07692307692308
0.45,0.85,-7.96153846153846,11.3461538461538
0.55,0.85,-12.1923076923077,5.96153846153846
0.65,0.85,-6.76923076923077,8.84615384615385
0.75,0.85,-15.8461538461538,5.30769230769231
0.85,0.85,-10.0384615384615,11.5
0.95,0.85,5.65384615384615,11.9615384615385
0.05,0.95,-0.499999999999999,10.1538461538462
0.15,0.95,-9.15384615384615,9.03846153846154
0.25,0.95,-12.5,10.4230769230769
0.35,0.95,1.65384615384616,3.65384615384615
0.45,0.95,-11.3076923076923,12.1153846153846
0.55,0.95,-1.84615384615384,7.88461538461538
0.65,0.95,-9.65384615384615,3.80769230769231
0.75,0.95,-10.9230769230769,12.1923076923077
0.85,0.95,-11.4615384615385,8.38461538461539
0.95,0.95,-5.76923076923077,15.0384615384615
0.05,0.05,20.3461538461539,11.5384615384615
0.15,0.05,11.2692307692308,7.11538461538461
0.25,0.05,2.88461538461539,8.73076923076923
0.35,0.05,4.42307692307693,8.23076923076923
0.45,0.05,12.5,3.03846153846154
0.55,0.05,6.07692307692308,5.11538461538462
0.65,0.05,11.3846153846154,9.46153846153846
0.75,0.05,5.38461538461539,4.11538461538462
0.85,0.05,15,-0.346153846153846
0.95,0.05,8.03846153846154,-1.07692307692308
0.05,0.15,4.65384615384616,5.53846153846154
0.15,0.15,3.03846153846154,13.8846153846154
0.25,0.15,12.4615384615385,-3.84615384615385
0.35,0.15,2.34615384615385,0.269230769230766
0.45,0.15,1.61538461538462,-4.57692307692308
0.55,0.15,-6.07692307692307,6.84615384615385
0.65,0.15,-1.61538461538461,6.03846153846154
0.75,0.15,0.346153846153852,10.5769230769231
0.85,0.15,-3.38461538461538,9.80769230769231
0.95,0.15,4.61538461538462,10.3076923076923
0.05,0.25,-11.1153846153846,3.46153846153846
0.15,0.25,-4.80769230769231,9.53846153846154
0.25,0.25,7.6923076923077,4.23076923076923
0.35,0.25,-8.80769230769231,5.23076923076923
0.45,0.25,13.9615384615385,4.34615384615385
0.55,0.25,17.9615384615385,4.30769230769231
0.65,0.25,3.38461538461539,2.15384615384616
0.75,0.25,13.2307692307692,13.0769230769231
0.85,0.25,13.1538461538462,7.26923076923077
0.95,0.25,-4.88461538461538,5.46153846153846
0.05,0.35,-0.807692307692306,14.4230769230769
0.15,0.35,5.80769230769231,3.34615384615385
0.25,0.35,2.19230769230769,9.5
0.35,0.35,-4.84615384615384,12.6153846153846
0.45,0.35,-7.11538461538461,7.76923076923077
0.55,0.35,-12.9615384615385,7.80769230769231
0.65,0.35,-5.3076923076923,7.76923076923077
0.75,0.35,-6,17.8846153846154
0.85,0.35,-8.92307692307692,2.96153846153846
0.95,0.35,11.6538461538462,6.07692307692308
0.05,0.45,-11.8076923076923,14.5769230769231
0.15,0.45,2.92307692307693,2.42307692307692
0.25,0.45,-5.30769230769231,9.5
0.35,0.45,1.73076923076923,-7.61538461538461
0.45,0.45,6.5,4.19230769230769
0.55,0.45,-14.7307692307692,11.6153846153846
0.65,0.45,-9.88461538461538,7.23076923076923
0.75,0.45,-0.423076923076921,-3.57692307692308
0.85,0.45,-13.6153846153846,3.15384615384615
0.95,0.45,-8.88461538461538,7.57692307692308
0.05,0.55,-1.96153846153846,10.6538461538462
0.15,0.55,-7.53846153846154,9.11538461538462
0.25,0.55,-5.42307692307692,6.65384615384615
0.35,0.55,-12.9230769230769,9.07692307692308
0.45,0.55,4.92307692307693,8.11538461538461
0.55,0.55,-10.2692307692308,14.6923076923077
0.65,0.55,-0.884615384615382,3.96153846153846
0.75,0.55,-9.61538461538461,7.57692307692308
0.85,0.55,-0.615384615384614,4.11538461538461
0.95,0.55,-9.53846153846154,14.0384615384615
0.05,0.65,-8.57692307692308,12.7307692307692
0.15,0.65,-5.88461538461539,10.5
0.25,0.65,3.23076923076923,7.11538461538461
0.35,0.65,-4,6.26923076923077
0.45,0.65,-11.6923076923077,7.34615384615385
0.55,0.65,-9.61538461538461,15.5
0.65,0.65,7,7.57692307692308
0.75,0.65,-0.0384615384615361,7.30769230769231
0.85,0.65,-11.4615384615385,10.2692307692308
0.95,0.65,-8.96153846153846,8.65384615384615
0.05,0.75,-1.73076923076923,9.57692307692308
0.15,0.75,-2.73076923076923,7.73076923076923
0.25,0.75,-6.19230769230769,3.88461538461538
0.35,0.75,1.42307692307693,13.8076923076923
0.45,0.75,-13.1538461538462,15.0384615384615
0.55,0.75,-9.88461538461538,12.1153846153846
0.65,0.75,-3.88461538461538,12.1153846153846
0.75,0.75,-10.0384615384615,4.11538461538461
0.85,0.75,-6.96153846153846,10.3846153846154
0.95,0.75,4.19230769230769,7.11538461538462
0.05,0.85,-10.2692307692308,3.57692307692308
0.15,0.85,2.65384615384616,5.76923076923077
0.25,0.85,-6.84615384615385,11.9230769230769
0.35,0.85,-11.6923076923077,4.92307692307692
0.45,0.85,0.961538461538465,1.96153846153846
0.55,0.85,-12.7692307692308,12.0769230769231
0.65,0.85,-5.53846153846154,4.80769230769231
0.75,0.85,-14.8076923076923,13.4615384615385
0.85,0.85,-4.92307692307692,9.30769230769231
0.95,0.85,-15.3461538461538,8.76923076923077
0.05,0.95,-7.73076923076923,5.69230769230769
0.15,0.95,-11.1153846153846,12.9230769230769
0.25,0.95,-3.07692307692308,10.5
0.35,0.95,-11.0769230769231,7.92307692307692
0.45,0.95,-9.30769230769231,7.42307692307692
0.55,0.95,-12.8076923076923,6.76923076923077
0.65,0.95,-9.57692307692308,7.15384615384615
0.75,0.95,-14.6153846153846,13.3461538461538
0.85,0.95,-3,14.2307692307692
0.95,0.95,-2.61538461538461,9.53846153846154
0.05,0.05,2.96153846153846,2.15384615384615
0.15,0.05,3.1923076923077,2.42307692307692
0.25,0.05,6,8
0.35,0.05,-1.53846153846153,-9.03846153846154
0.45,0.05,21.7692307692308,5.15384615384616
0.55,0.05,4.76923076923077,13.6923076923077
0.65,0.05,12.8461538461538,0.538461538461539
0.75,0.05,1.96153846153846,-12.7692307692308
0.85,0.05,7.65384615384616,4.07692307692308
0.95,0.05,9.07692307692308,-14.9230769230769
0.05,0.15,-14.8076923076923,-0.0384615384615375
0.15,0.15,-9.42307692307692,2.11538461538461
0.25,0.15,6.69230769230769,7.73076923076923
0.35,0.15,-11,6.73076923076923
0.45,0.15,0.307692307692311,3.46153846153846
0.55,0.15,19.5,9.73076923076923
0.65,0.15,4.30769230769231,5.92307692307692
0.75,0.15,10.5,-1.15384615384615
0.85,0.15,-0.615384615384614,1.19230769230769
0.95,0.15,-11.0769230769231,9.73076923076923
0.05,0.25,-6.5,2.07692307692308
0.15,0.25,-14.4615384615385,10.1538461538462
0.25,0.25,17.6923076923077,1.84615384615385
0.35,0.25,1.30769230769231,-10.0769230769231
0.45,0.25,-1.30769230769231,1.42307692307692
0.55,0.25,-3,2.23076923076923
0.65,0.25,-13.8461538461538,19.6153846153846
0.75,0.25,4.07692307692308,13.8846153846154
0.85,0.25,-9.73076923076923,7.88461538461538
0.95,0.25,6.73076923076924,14.0384615384615
0.05,0.35,-5.84615384615384,6.34615384615385
0.15,0.35,-7.76923076923077,9.42307692307692
0.25,0.35,-12.8076923076923,7.23076923076923
0.35,0.35,7.76923076923077,2.92307692307692
0.45,0.35,-18.1538461538462,14.0384615384615
0.55,0.35,-1.42307692307692,5.61538461538462
0.65,0.35,-8.73076923076923,9
0.75,0.35,-1.76923076923077,5.73076923076923
0.85,0.35,12.6538461538462,3.38461538461539
0.95,0.35,-11.1153846153846,4.57692307692308
0.05,0.45,-12.3846153846154,7.38461538461539
0.15,0.45,-2.76923076923077,9.80769230769231
0.25,0.45,-8.53846153846154,-1.69230769230769
0.35,0.45,-3,9.07692307692308
0.45,0.45,-10.8846153846154,11.4230769230769
0.55,0.45,-13.3076923076923,7.76923076923077
0.65,0.45,-13.1153846153846,1.57692307692308
0.75,0.45,-0.115384615384614,16.3461538461538
0.85,0.45,17.8846153846154,2.11538461538462
0.95,0.45,-8.15384615384615,11.5
0.05,0.55,9.03846153846154,5.23076923076923
0.15,0.55,-10.0769230769231,7.46153846153846
0.25,0.55,-9.19230769230769,12.1153846153846
0.35,0.55,-9.15384615384615,5.61538461538461
0.45,0.55,8.53846153846154,9.07692307692308
0.55,0.55,-0.384615384615384,10.8461538461538
0.65,0.55,6.80769230769231,-0.423076923076926
0.75,0.55,-6.76923076923077,9.53846153846154
0.85,0.55,-4.34615384615385,9.15384615384615
0.95,0.55,-7.07692307692307,9.07692307692307
0.05,0.65,-10.0384615384615,10.9230769230769
0.15,0.65,-15.3076923076923,9.6923076923077
0.25,0.65,-4.15384615384615,9.84615384615385
0.35,0.65,-10.0384615384615,5.57692307692308
0.45,0.65,-19.4615384615385,9.46153846153846
0.55,0.65,-1.19230769230769,9.65384615384615
0.65,0.65,-6.84615384615384,6.65384615384616
0.75,0.65,3.76923076923077,9.65384615384615
0.85,0.65,-8.88461538461538,10.0769230769231
0.95,0.65,-0.115384615384615,9.46153846153846
0.05,0.75,-8.92307692307692,7.76923076923077
0.15,0.75,-7.76923076923077,6.23076923076923
0.25,0.75,-6.61538461538461,8.38461538461539
0.35,0.75,-5.46153846153846,8.61538461538461
0.45,0.75,-3.38461538461538,2.57692307692308
0.55,0.75,-6.5,6.42307692307692
0.65,0.75,-12.4230769230769,8.65384615384616
0.75,0.75,-8.03846153846154,3.76923076923077
0.85,0.75,-10.8076923076923,12.2307692307692
0.95,0.75,-8.73076923076923,13.2692307692308
0.05,0.85,-9.53846153846154,2.15384615384616
0.15,0.85,-8.61538461538461,5.73076923076923
0.25,0.85,-10.2692307692308,8.69230769230769
0.35,0.85,-7.34615384615384,7.80769230769231
0.45,0.85,-14.1923076923077,8.42307692307692
0.55,0.85,-12.4615384615385,2.53846153846154
0.65,0.85,-6.88461538461539,8.15384615384616
0.75,0.85,-3.03846153846154,2.80769230769231
0.85,0.85,-8.5,3.73076923076923
0.95,0.85,-5.26923076923077,7.57692307692308
0.05,0.95,-6.46153846153846,8.23076923076923
0.15,0.95,-10.9615384615385,16.0769230769231
0.25,0.95,-4.15384615384615,2.88461538461538
0.35,0.95,-12.5769230769231,5.61538461538461
0.45,0.95,-12.1923076923077,7.53846153846154
0.55,0.95,-2.92307692307692,12.1538461538462
0.65,0.95,7.15384615384615,10.7307692307692
0.75,0.95,-9.19230769230769,4.65384615384615
0.85,0.95,-7.80769230769231,9
0.95,0.95,-8.88461538461538,14.7307692307692
0.05,0.05,-9.69230769230769,9.11538461538461
0.15,0.05,27.8461538461538,8.65384615384616
0.25,0.05,-5.65384615384615,9.57692307692308
0.35,0.05,9.19230769230769,-5.69230769230769
0.45,0.05,11.2692307692308,-0.807692307692307
0.55,0.05,10.5769230769231,15.7307692307692
0.65,0.05,0.230769230769235,-13.0769230769231
0.75,0.05,6.53846153846154,-13.7307692307692
0.85,0.05,0.61538461538462,6.34615384615385
0.95,0.05,7.65384615384616,7.96153846153846
0.05,0.15,6.34615384615385,5.42307692307692
0.15,0.15,15.3461538461538,11.6538461538462
0.25,0.15,-13.1923076923077,12.6923076923077
0.35,0.15,18.3076923076923,11.9615384615385
0.45,0.15,4.30769230769231,11.3461538461538
0.55,0.15,6.1923076923077,14.2307692307692
0.65,0.15,-7.84615384615384,9.46153846153846
0.75,0.15,-3.84615384615384,-2.61538461538462
0.85,0.15,5.65384615384616,2.61538461538461
0.95,0.15,5.07692307692308,-2.23076923076923
0.05,0.25,-9.96153846153846,5.46153846153846
0.15,0.25,3.53846153846154,7.69230769230769
0.25,0.25,7.03846153846154,1.26923076923077
0.35,0.25,1.61538461538462,1.92307692307692
0.45,0.25,-6.11538461538461,7.38461538461538
0.55,0.25,-14,3.46153846153846
0.65,0.25,-2.46153846153846,-1.5
0.75,0.25,-7.03846153846154,2.46153846153846
0.85,0.25,6.65384615384616,5.26923076923077
0.95,0.25,-5.03846153846154,2.61538461538461
0.05,0.35,-2.07692307692307,8.34615384615385
0.15,0.35,-14.9615384615385,4.84615384615384
0.25,0.35,-2.57692307692307,5.03846153846154
0.35,0.35,-19.0769230769231,7.26923076923077
0.45,0.35,-7.57692307692308,3.84615384615385
0.55,0.35,-4.53846153846154,8.80769230769231
0.65,0.35,-1.42307692307692,0.192307692307692
0.75,0.35,-3.73076923076923,6.69230769230769
0.85,0.35,-4.34615384615384,7.38461538461538
0.95,0.35,-8.69230769230769,14.1153846153846
0.05,0.45,-6.26923076923077,8.34615384615385
0.15,0.45,-7.61538461538461,7.38461538461538
0.25,0.45,-2.11538461538461,5.69230769230769
0.35,0.45,-4.53846153846154,11.0769230769231
0.45,0.45,11.3461538461538,7.69230769230769
0.55,0.45,3.46153846153847,7.69230769230769
0.65,0.45,4.34615384615385,11.0384615384615
0.75,0.45,-4.38461538461538,11.2307692307692
0.85,0.45,-8.53846153846154,7.96153846153846
0.95,0.45,-6.46153846153846,5.15384615384615
0.05,0.55,-6.92307692307692,10.9615384615385
0.15,0.55,-10.8076923076923,9.15384615384615
0.25,0.55,-2.53846153846154,3.96153846153846
0.35,0.55,-5.65384615384615,0.230769230769229
0.45,0.55,-5.07692307692308,7.57692307692308
0.55,0.55,-7.76923076923077,4
0.65,0.55,-3.80769230769231,7.6923076923077
0.75,0.55,-12.2307692307692,4.34615384615384
0.85,0.55,-2.57692307692308,4.80769230769231
0.95,0.55,0.30769230769231,4.30769230769231
0.05,0.65,-6.26923076923077,3.26923076923077
0.15,0.65,-13.6153846153846,5.96153846153846
0.25,0.65,-9.46153846153846,5.80769230769231
0.35,0.65,-13.1153846153846,7.61538461538462
0.45,0.65,-11.0384615384615,9.30769230769231
0.55,0.65,-9.42307692307692,4.34615384615385
0.65,0.65,-12.2692307692308,6.84615384615385
0.75,0.65,-7.73076923076923,4.80769230769231
0.85,0.65,-9.65384615384615,4.88461538461539
0.95,0.65,-4.42307692307692,5.96153846153846
0.05,0.75,5.03846153846154,11.9230769230769
0.15,0.75,-14.4230769230769,19.3846153846154
0.25,0.75,-11.2692307692308,9.73076923076923
0.35,0.75,-5.07692307692308,3.73076923076923
0.45,0.75,-9.96153846153846,14.3076923076923
0.55,0.75,-8.53846153846154,5.80769230769231
0.65,0.75,-9.65384615384615,10.7692307692308
0.75,0.75,-0.384615384615383,7.07692307692308
0.85,0.75,-2.65384615384615,5.57692307692308
0.95,0.75,-8.96153846153846,14.6923076923077
0.05,0.85,-4.30769230769231,9.61538461538462
0.15,0.85,-9.69230769230769,7.88461538461539
0.25,0.85,-2.03846153846154,11.5
0.35,0.85,-8.84615384615384,7.19230769230769
0.45,0.85,-10.9615384615385,8.03846153846154
0.55,0.85,0.153846153846155,6.23076923076923
0.65,0.85,-5.46153846153846,13.1153846153846
0.75,0.85,-8.23076923076923,5.19230769230769
0.85,0.85,-6.96153846153846,8.80769230769231
0.95,0.85,0.615384615384616,11.6153846153846
0.05,0.95,-2.5,5.11538461538462
0.15,0.95,-5.11538461538461,5.53846153846154
0.25,0.95,-5.76923076923077,12.6538461538462
0.35,0.95,-3.26923076923077,14.9230769230769
0.45,0.95,-14.5769230769231,9.26923076923077
0.55,0.95,-10.7307692307692,5.11538461538461
0.65,0.95,-7,8.34615384615385
0.75,0.95,-9.80769230769231,8.26923076923077
0.85,0.95,-3.46153846153846,4.73076923076923
0.95,0.95,-4.03846153846154,9.84615384615385
0.05,0.05,-5.57692307692307,4.03846153846154
0.15,0.05,-4.69230769230769,-3.19230769230769
0.25,0.05,11.8461538461539,0.807692307692307
0.35,0.05,14.4615384615385,-6.38461538461539
0.45,0.05,-9.42307692307692,-9.99200722162641e-16
0.55,0.05,8.65384615384616,-5.69230769230769
0.65,0.05,-12.9230769230769,0.384615384615381
0.75,0.05,-11.4230769230769,10.6538461538462
0.85,0.05,11.0769230769231,-23
0.95,0.05,1.07692307692308,11.6153846153846
0.05,0.15,-6.53846153846154,6.88461538461538
0.15,0.15,-3.23076923076923,-2.73076923076923
0.25,0.15,-12.8076923076923,1.80769230769231
0.35,0.15,8.34615384615385,6.42307692307692
0.45,0.15,8.73076923076923,3.5
0.55,0.15,1.34615384615385,0.730769230769232
0.65,0.15,15.6538461538462,-0.807692307692307
0.75,0.15,-3.34615384615384,2.23076923076923
0.85,0.15,19,7.46153846153846
0.95,0.15,8.73076923076923,8.65384615384615
0.05,0.25,-7.61538461538461,4.38461538461539
0.15,0.25,-8.73076923076923,3.30769230769231
0.25,0.25,-8.42307692307692,5
0.35,0.25,10,-0.500000000000002
0.45,0.25,-3.46153846153846,-3.69230769230769
0.55,0.25,2.38461538461538,4.69230769230769
0.65,0.25,-2.88461538461538,9.69230769230769
0.75,0.25,7.80769230769231,6.61538461538461
0.85,0.25,-5.3076923076923,6.80769230769231
0.95,0.25,-3.80769230769231,8.88461538461539
0.05,0.35,-4.03846153846154,10.7692307692308
0.15,0.35,-1.34615384615385,8.26923076923077
0.25,0.35,-6.5,4.11538461538461
0.35,0.35,-8.23076923076923,7
0.45,0.35,5.38461538461539,7.96153846153846
0.55,0.35,-4.38461538461538,7.34615384615385
0.65,0.35,16.4615384615385,9.42307692307692
0.75,0.35,-3.46153846153846,11.8461538461538
0.85,0.35,-8.03846153846154,6.5
0.95,0.35,-0.999999999999999,-0.692307692307693
0.05,0.45,-7.30769230769231,7.26923076923077
0.15,0.45,-2.76923076923077,7.26923076923077
0.25,0.45,-9.15384615384615,8
0.35,0.45,-7.84615384615384,14.9230769230769
0.45,0.45,-9.34615384615385,7.57692307692308
0.55,0.45,-16.6923076923077,7.96153846153846
0.65,0.45,-6.03846153846154,9.73076923076923
0.75,0.45,-8.57692307692308,5.11538461538461
0.85,0.45,18.9230769230769,7.96153846153846
0.95,0.45,-9.80769230769231,5
0.05,0.55,-13.1538461538462,9.07692307692308
0.15,0.55,-1.38461538461538,3.76923076923077
0.25,0.55,-13.3076923076923,14.6538461538462
0.35,0.55,-10.1923076923077,10.1538461538462
0.45,0.55,0.57692307692308,15.6153846153846
0.55,0.55,-8.92307692307692,9.03846153846154
0.65,0.55,-1.96153846153846,9.53846153846154
0.75,0.55,4.44089209850063e-16,10.5384615384615
0.85,0.55,-13.4615384615385,10.4230769230769
0.95,0.55,-10.3076923076923,8.34615384615385
0.05,0.65,-5.84615384615384,6.03846153846154
0.15,0.65,-11.5384615384615,14.3076923076923
0.25,0.65,-3.46153846153846,11.1538461538462
0.35,0.65,-7.15384615384615,6.57692307692308
0.45,0.65,-13.6153846153846,8.69230769230769
0.55,0.65,-8.53846153846154,7.34615384615385
0.65,0.65,-14.1923076923077,2.92307692307692
0.75,0.65,-8.5,6.61538461538462
0.85,0.65,-9.26923076923077,6.5
0.95,0.65,3.53846153846154,10.1538461538462
0.05,0.75,-14.2307692307692,4.73076923076923
0.15,0.75,-14.0769230769231,8.96153846153846
0.25,0.75,-2.65384615384615,12.4615384615385
0.35,0.75,-7.03846153846154,11.6153846153846
0.45,0.75,-13,8.11538461538462
0.55,0.75,-7.84615384615385,8.5
0.65,0.75,-5.46153846153846,1.76923076923077
0.75,0.75,2.76923076923077,6.19230769230769
0.85,0.75,-14.5,8.96153846153846
0.95,0.75,-1.57692307692307,15.1923076923077
0.05,0.85,-1.03846153846154,9.11538461538461
0.15,0.85,-11.0769230769231,9.19230769230769
0.25,0.85,-10.9230769230769,13.8461538461538
0.35,0.85,-6,8.69230769230769
0.45,0.85,-10.6153846153846,7.73076923076923
0.55,0.85,-8.76923076923077,6.92307692307692
0.65,0.85,-6.88461538461538,11.5769230769231
0.75,0.85,-10.5384615384615,6.23076923076923
0.85,0.85,-8.03846153846154,9.53846153846154
0.95,0.85,-2.5,11.1153846153846
0.05,0.95,-5.92307692307692,2.03846153846154
0.15,0.95,-5.34615384615385,12.3846153846154
0.25,0.95,-3.38461538461538,13.2692307692308
0.35,0.95,-8.69230769230769,11.0769230769231
0.45,0.95,-7.92307692307692,14.1153846153846
0.55,0.95,-13.9230769230769,9.26923076923077
0.65,0.95,-19.0769230769231,5.26923076923077
0.75,0.95,-7.88461538461538,6.57692307692307
0.85,0.95,-3.69230769230769,13.3076923076923
0.95,0.95,-17.7692307692308,14.4230769230769
0.05,0.05,-1.42307692307692,-5.34615384615385
0.15,0.05,2.76923076923077,3.80769230769231
0.25,0.05,8.1923076923077,0.346153846153845
0.35,0.05,-12.5,15.9230769230769
0.45,0.05,2.73076923076923,-3.15384615384615
0.55,0.05,1.23076923076923,-15.8076923076923
0.65,0.05,27.1923076923077,-3
0.75,0.05,-1.03846153846153,8.38461538461538
0.85,0.05,-4.5,6.07692307692308
0.95,0.05,11,15.2307692307692
